r_naive,r_correct,theta
0.248851,0.348541,5.42902
0.319321,0.85919,1.62234
0.877402,0.621263,6.12035
0.368272,0.480201,1.76691
0.405539,0.332503,5.84764
0.730243,0.375608,3.29954
0.860185,0.57779,5.47022
0.779132,0.773185,4.09874
0.46307,0.296427,2.15051
0.0769811,0.905669,0.264895
0.0579618,0.714054,1.43065
0.0970995,0.687818,4.87602
0.842107,0.474629,4.96856
0.961621,0.829841,3.26103
0.230483,0.602041,2.98922
0.623459,0.263368,2.82864
0.833612,0.727617,1.65319
0.815945,0.448019,4.71105
0.0975444,0.698114,3.99797
0.611947,0.752324,4.08336
0.173861,0.924853,5.76861
0.353329,0.447905,6.22728
0.767148,0.842187,5.14143
0.22575,0.894885,2.21559
0.333629,0.721458,5.84901
0.172561,0.443808,4.99239
0.304076,0.413826,6.21133
0.492811,0.618578,0.560342
0.854969,0.489458,4.63263
0.486526,0.718842,5.02029
0.352596,0.781129,5.26716
0.323718,0.573187,4.13864
0.13138,0.563592,1.53859
0.644231,0.532794,2.74338
0.265642,0.988808,1.27699
0.698576,0.52786,3.94391
0.297107,0.0862154,4.54627
0.649749,0.837592,5.49157
0.986252,0.81368,2.76234
0.800551,0.252191,5.30399
0.810121,0.798051,1.90739
0.0341505,0.529981,2.09312
0.0986312,0.727367,0.0623809
0.792336,0.784681,1.50056
0.741173,0.562622,0.776231
0.165546,0.691211,2.76528
0.684929,0.955683,2.05321
0.571436,0.960065,2.23874
0.643082,0.496751,0.2845
0.499663,0.880548,3.50218
0.582196,0.938619,4.1593
0.0226667,0.126808,4.96108
0.336083,0.55917,4.92567
0.453893,0.738738,3.56389
0.0970402,0.462918,1.47523
0.512961,0.133543,1.82474
0.490634,0.369485,5.85185
0.449987,0.70808,5.28116
0.584275,0.707623,3.76313
0.0475856,0.486845,1.74742
0.864517,0.209819,0.750154
0.600932,0.64978,4.62145
0.336763,0.484061,2.1662
0.559259,0.947959,3.29079
0.842603,0.794351,2.95692
0.268953,0.899807,3.81911
0.822501,0.239879,5.92291
0.344291,0.981277,2.53088
0.0848077,0.926753,5.78141
0.118129,0.968204,6.2167
0.793217,0.657302,0.759033
0.381419,0.874353,5.56186
0.79426,0.848001,4.89963
0.347884,0.94927,0.393446
0.220305,0.552827,5.85812
0.259433,0.443039,5.42864
0.0801347,0.286439,2.43437
0.980289,0.989427,4.10054
0.67499,0.995743,4.62886
0.363679,0.589015,3.14894
0.72513,0.700911,5.08423
0.670729,0.509467,6.24394
0.697447,0.680963,5.15698
0.924093,0.531483,4.8623
0.211051,0.834728,2.71567
0.0742057,0.902063,4.70405
0.959732,0.890678,6.0895
0.340002,0.611266,1.03186
0.986108,0.915709,3.84855
0.534905,0.810903,4.59251
0.260404,0.75198,2.23615
0.0742749,0.502208,3.46966
0.297509,0.520911,3.77392
0.776605,0.336501,5.08924
0.971556,0.0520388,3.95261
0.978088,0.697278,5.68278
0.732961,0.745506,4.86537
0.636584,0.923119,1.08773
0.603725,0.174159,0.0133689
0.733683,0.548859,4.22455
0.756252,0.769922,1.892
0.137891,0.409702,1.38981
0.478542,0.237758,2.43573
0.669278,0.798469,5.1336
0.373533,0.994446,1.49734
0.243132,0.915352,2.90849
0.534647,0.779485,6.12567
0.73178,0.807145,5.38261
0.0742604,0.15614,3.19981
0.822562,0.693574,5.40697
0.841328,0.745331,5.23063
0.237906,0.906735,6.06305
0.144304,0.619562,1.15743
0.880316,0.784378,6.11733
0.435599,0.950628,5.65284
0.899811,0.738852,5.27718
0.816788,0.599402,5.06539
0.982811,0.834257,5.37553
0.793857,0.578833,3.16676
0.00362873,0.566614,2.7157
0.052864,0.782968,5.18088
0.412726,0.898036,0.293952
0.831449,0.404761,2.37149
0.457696,0.603833,4.87006
0.698672,0.196464,3.44668
0.0714656,0.758607,0.19286
0.146716,0.533539,5.20775
0.746914,0.356238,4.87535
0.695953,0.932231,5.12582
0.250503,0.044584,0.680008
0.741621,0.986686,0.54857
0.56138,0.833709,2.75361
0.450734,0.450581,4.79623
0.602917,0.562242,6.17692
0.580616,0.584819,5.03485
0.807245,0.452281,5.86538
0.0509171,0.951817,0.987713
0.931567,0.950642,3.71302
0.731137,0.4421,3.39206
0.754466,0.586604,3.95801
0.188272,0.58937,5.69246
0.127166,0.330095,2.33211
0.165543,0.883115,1.44482
0.109954,0.935279,6.06491
0.285585,0.852221,2.95385
0.899973,0.120686,3.60319
0.0607138,0.203293,4.13626
0.362664,0.883767,2.59845
0.209666,0.699883,5.71624
0.219254,0.309616,3.87404
0.670037,0.726132,2.54628
0.66247,0.633154,1.1844
0.614146,0.820483,6.03108
0.0820907,0.609901,3.40939
0.334707,0.258259,0.432108
0.566625,0.740125,1.02287
0.840837,0.69425,1.74708
0.681663,0.41,4.32404
0.841964,0.60132,4.11924
0.511598,0.690792,1.53454
0.0928179,0.735654,4.39347
0.388107,0.671477,1.2644
0.78003,0.92995,1.56094
0.711608,0.91544,5.24309
0.0540016,0.897043,0.499583
0.593577,0.985459,2.57269
0.952601,0.52634,1.36602
0.80527,0.609434,4.56187
0.260911,0.408806,0.0356925
0.185091,0.411564,0.109142
0.315665,0.511205,5.75174
0.849337,0.974724,1.02868
0.835354,0.670444,2.3524
0.649974,0.748131,0.811448
0.338373,0.0948926,2.42102
0.947115,0.673703,3.34604
0.3945,0.112609,3.11256
0.204268,0.835141,5.37703
0.771416,0.68975,4.94848
0.364218,0.92231,2.76219
0.0667985,0.422581,2.07547
0.954921,0.336911,5.17471
0.0910126,0.797355,0.140853
0.170066,0.564914,5.58086
0.616293,0.803387,4.61969
0.321296,0.773886,2.99171
0.109628,0.488493,1.52741
0.903489,0.698038,5.05503
0.236254,0.451394,3.90047
0.74647,0.646845,5.20779
0.50702,0.834006,1.9258
0.391711,0.578668,5.04362
0.496064,0.690685,5.06251
0.969125,0.526535,2.78003
0.387005,0.671481,2.95827
0.690475,0.757191,5.57489
0.392613,0.355874,5.16849
0.995642,0.520942,5.17049
0.602919,0.179632,2.13779
0.853455,0.832717,2.71279
0.67078,0.443868,4.52483
0.334324,0.746484,4.97837
0.788412,0.423804,5.0611
0.445339,0.181517,2.71348
0.712185,0.8279,3.97685
0.737944,0.929531,4.46551
0.916322,0.442252,5.12116
0.810156,0.428794,4.36187
0.463273,0.732912,4.61651
0.481953,0.927064,1.48136
0.152674,0.997393,3.69533
0.0587093,0.527189,1.82018
0.778904,0.765681,3.8352
0.406694,0.925376,4.66521
0.246438,0.775072,2.65303
0.669483,0.641561,4.22395
0.0875585,0.37806,1.46598
0.602605,0.785055,5.17124
0.492537,0.470689,3.01944
0.278609,0.768605,2.5771
0.0543262,0.807009,5.57647
0.882134,0.512639,4.94438
0.684659,0.941263,6.25141
0.262399,0.627261,5.23043
0.255944,0.259578,5.97452
0.92212,0.184525,1.25591
0.0162784,0.648742,0.0749317
0.174117,0.937376,0.85675
0.211706,0.292228,0.738254
0.70366,0.852938,2.54708
0.0636102,0.601103,3.95535
0.223537,0.454081,4.7445
0.854769,0.52138,0.28313
0.858217,0.853519,6.07415
0.286992,0.144154,1.52388
0.862585,0.464725,2.17711
0.927165,0.855851,3.86734
0.175671,0.713846,6.24184
0.143042,0.458686,2.3886
0.125254,0.767896,4.17061
0.904113,0.530456,3.58932
0.46419,0.98011,2.96623
0.0829002,0.781695,3.68529
0.51245,0.685027,2.12763
0.580738,0.775225,3.58434
0.459839,0.662071,4.51641
0.76029,0.379998,2.79661
0.404788,0.788522,1.91366
0.78108,0.202918,5.81717
0.969642,0.888544,1.71092
0.191949,0.374699,0.530411
0.723513,0.744885,1.43069
0.473842,0.992791,4.29511
0.84812,0.344996,5.71558
0.304952,0.841084,3.72448
0.268804,0.765348,5.27526
0.938175,0.266463,0.0347285
0.491728,0.746537,5.21925
0.0858638,0.671052,2.86013
0.536688,0.203397,1.31748
0.246037,0.346159,5.87367
0.476502,0.909554,5.54051
0.0331491,0.47601,2.70439
0.429724,0.610986,2.1642
0.694813,0.940096,0.322023
0.449104,0.72722,0.461781
0.215527,0.284689,1.87354
0.996378,0.799745,0.757458
0.948264,0.270888,4.14128
0.0835542,0.864807,1.33104
0.440945,0.542972,5.94444
0.12829,0.938488,5.90026
0.467685,0.949354,6.24958
0.100876,0.504367,5.55714
0.776082,0.891503,4.4493
0.26761,0.485838,1.84519
0.962198,0.382653,4.33989
0.290812,0.944595,4.62795
0.976181,0.770398,2.97102
0.730861,0.526238,2.06679
0.420817,0.534906,1.21569
0.679232,0.693944,2.68657
0.756769,0.97937,0.41979
0.884448,0.841432,2.42469
0.269718,0.978017,0.998836
0.267128,0.87839,5.20045
0.644871,0.628721,1.01193
0.0466971,0.454138,3.01993
0.0143974,0.873553,2.55078
0.330979,0.870783,1.29716
0.987548,0.999346,2.49502
0.658061,0.672913,4.87798
0.435498,0.851552,4.86708
0.214393,0.85138,1.17939
0.264009,0.553548,5.27706
0.551469,0.437619,2.69496
0.0840978,0.825962,6.27569
0.946466,0.649982,0.24805
0.536594,0.952695,0.696653
0.084917,0.618639,5.10337
0.540541,0.0114342,1.56733
0.396399,0.891108,0.608332
0.646641,0.862225,2.36021
0.0888516,0.875498,3.07546
0.275046,0.822243,5.95985
0.412062,0.896932,0.520503
0.512322,0.97705,2.70598
0.137676,0.84435,5.29922
0.120442,0.810384,1.08553
0.610321,0.867934,5.97379
0.380642,0.978916,3.36658
0.14495,0.850513,6.21651
0.574459,0.811623,2.80001
0.304886,0.990002,6.08481
0.0665859,0.524995,4.14356
0.79296,0.341009,2.15621
0.303216,0.52996,1.83253
0.850892,0.985041,4.19941
0.460343,0.498011,0.429442
0.725932,0.637187,5.65541
0.103284,0.637537,5.81829
0.224906,0.699878,6.20194
0.0720447,0.72599,0.112162
0.413627,0.801098,3.15162
0.457008,0.939141,3.45254
0.569033,0.869505,2.5223
0.670663,0.81323,5.24059
0.0475062,0.857338,4.14294
0.670968,0.62226,2.71887
0.344504,0.985117,1.84999
0.0646044,0.894824,0.408476
0.405066,0.243143,5.61749
0.44745,0.13405,2.95843
0.408275,0.159218,4.80396
0.814164,0.465455,2.32479
0.150671,0.382541,0.229423
0.327624,0.809055,4.36905
0.17022,0.608113,0.544677
0.601489,0.789629,5.11324
0.716153,0.599688,2.84344
0.778374,0.632308,1.00633
0.0381135,0.90165,5.25149
0.902584,0.791553,6.23349
0.381387,0.916995,5.02176
0.146279,0.472335,1.99554
0.0934463,0.694267,3.46421
0.453828,0.854311,4.25282
0.566609,0.0840977,4.69195
0.719659,0.985481,3.76213
0.400261,0.714214,1.4566
0.12968,0.553832,1.52111
0.558792,0.740971,5.85467
0.167627,0.298508,4.26957
0.905037,0.484404,2.81713
0.184374,0.883536,4.20603
0.0100547,0.58542,1.10825
0.837835,0.492139,3.51353
0.624957,0.913568,5.03479
0.420054,0.995064,0.927088
0.957747,0.685008,4.29702
0.940268,0.959979,4.74146
0.477608,0.0469064,5.50163
0.458465,0.232026,6.22582
0.321524,0.71055,0.705741
0.967275,0.575107,6.15261
0.431483,0.950692,0.820309
0.79994,0.241353,5.9817
0.635226,0.610149,2.79114
0.851397,0.456191,5.83812
0.654259,0.93934,0.385743
0.769516,0.0627771,0.618672
0.822624,0.686484,3.60494
0.47421,0.881701,4.64966
0.816954,0.437166,2.66566
0.496121,0.670264,4.355
0.144491,0.554507,3.40587
0.769343,0.874215,5.86374
0.582713,0.448511,5.92613
0.987638,0.657972,3.13897
0.626279,0.836009,4.89716
0.360915,0.391173,4.53379
0.772903,0.995467,3.58757
0.173325,0.664473,1.75435
0.171738,0.76005,2.58255
0.269057,0.472983,3.73631
0.805021,0.867624,3.9685
0.907487,0.458696,5.82302
0.228486,0.689701,4.30256
0.458552,0.917886,4.09296
0.732139,0.894158,4.46906
0.989876,0.863875,1.22605
0.747262,0.695961,5.17693
0.150341,0.840982,4.03742
0.130663,0.811077,5.50017
0.183574,0.599881,5.69241
0.564515,0.479681,1.36573
0.0282899,0.961645,1.05757
0.989906,0.543164,3.44461
0.118571,0.562157,0.748238
0.354362,0.831825,5.39984
0.936984,0.933973,3.66891
0.667847,0.829432,4.38435
0.969683,0.853983,5.65849
0.764426,0.642817,5.92706
0.942956,0.602313,3.73718
0.409372,0.74631,0.231437
0.380964,0.761421,3.83381
0.0164974,0.879686,5.04958
0.452174,0.964434,1.38089
0.721234,0.834616,3.0642
0.884975,0.300588,6.20914
0.451179,0.366238,5.25504
0.675586,0.584274,6.18602
0.0489394,0.629232,1.59533
0.472226,0.640223,2.18194
0.809746,0.432928,3.57016
0.609554,0.933907,0.210372
0.87484,0.604782,2.17579
0.632055,0.701413,2.52703
0.147602,0.610171,2.27913
0.0529483,0.891695,6.09728
0.792329,0.710846,1.7265
0.201445,0.609589,0.977084
0.762196,0.325718,4.20135
0.788724,0.573864,0.104894
0.598881,0.751272,2.74882
0.415835,0.893552,1.91712
0.165958,0.664966,6.10105
0.535792,0.628477,3.30052
0.997642,0.628247,1.49557
0.777076,0.917791,5.22172
0.926145,0.767849,3.50618
0.609327,0.254563,3.3528
0.123548,0.661917,0.758262
0.654664,0.989318,5.50006
0.568254,0.592114,2.34614
0.894819,0.72715,0.237552
0.491645,0.633666,4.44866
0.103388,0.561608,5.648
0.933754,0.766966,5.96947
0.473995,0.223371,3.94658
0.612791,0.532665,5.64266
0.878326,0.854436,1.70486
0.894264,0.589691,4.22563
0.156382,0.721194,0.114234
0.751552,0.85196,0.456196
0.370099,0.269806,1.82083
0.805682,0.398619,0.291926
0.966108,0.916606,3.22062
0.158221,0.265368,0.682593
0.448534,0.634073,4.83266
0.953636,0.981185,0.610281
0.249332,0.524664,4.09835
0.456307,0.864122,4.41196
0.482507,0.500317,4.69197
0.63507,0.62414,2.23756
0.0283445,0.701726,4.35042
0.0846203,0.726176,2.06601
0.0143468,0.385024,5.44805
0.388368,0.652813,4.76329
0.521571,0.755508,1.84841
0.45917,0.648783,2.71656
0.412061,0.693883,0.348729
0.373969,0.513856,4.39296
0.563875,0.644459,4.64003
0.179417,0.541393,1.63246
0.923956,0.974678,1.51418
0.00345794,0.570585,3.16718
0.794971,0.92558,3.07632
0.397339,0.927244,1.3311
0.424498,0.831565,2.2004
0.262833,0.211383,4.30392
0.208308,0.936317,1.41579
0.604468,0.473426,6.03447
0.342097,0.895293,1.11501
0.932538,0.450595,1.6994
0.984586,0.75969,1.47969
0.771001,0.956228,0.260438
0.238071,0.492211,0.00941042
0.901647,0.748581,6.00374
0.480635,0.531014,0.954119
0.154529,0.560163,2.93994
0.241471,0.547216,2.9626
0.461746,0.488993,0.767607
0.97699,0.903353,0.872781
0.245868,0.450362,3.76281
0.607642,0.376649,5.98371
0.488229,0.959357,1.56341
0.740145,0.932362,3.73215
0.717931,0.831845,3.6185
0.335927,0.993174,1.82897
0.546093,0.954688,2.01557
0.328823,0.892352,2.24825
0.199677,0.614166,4.08388
0.846508,0.668537,2.71555
0.480017,0.42953,5.37983
0.245744,0.799614,2.56722
0.646737,0.714601,4.50857
0.301174,0.720083,0.0671975
0.881141,0.823197,5.30509
0.208741,0.829658,3.18412
0.280621,0.778589,5.38833
0.0716196,0.907113,6.01387
0.509361,0.812707,6.14263
0.757098,0.645453,5.74517
0.0314725,0.456302,3.26946
0.556216,0.345329,4.5615
0.814293,0.951166,6.17276
0.181962,0.937958,3.31888
0.480293,0.260379,5.84138
0.760182,0.584618,5.57901
0.709879,0.571548,3.82297
0.61134,0.853938,3.74756
0.224145,0.634305,5.21866
0.851114,0.406006,3.83909
0.0103561,0.667934,5.12916
0.634034,0.766624,3.61701
0.742833,0.835046,3.73421
0.452238,0.802991,0.553481
0.815418,0.643615,2.79278
0.459641,0.946526,2.9339
0.179166,0.346006,4.49809
0.627683,0.612881,2.69754
0.646172,0.516443,0.33404
0.581857,0.852026,1.67792
0.736796,0.348713,5.86757
0.0816824,0.940979,5.37825
0.681195,0.659477,5.05789
0.240439,0.876995,1.88558
0.701441,0.715049,3.96686
0.0452181,0.977541,2.51519
0.570477,0.946059,1.63024
0.315606,0.669163,5.94869
0.942422,0.908356,2.46091
0.167835,0.820922,4.66884
0.64044,0.930138,2.52516
0.472834,0.888343,5.88716
0.298111,0.678708,2.53403
0.801359,0.500905,3.01773
0.102882,0.562109,1.3302
0.426426,0.344712,0.86432
0.184655,0.52426,4.9433
0.88755,0.81848,3.93399
0.783647,0.513307,2.61645
0.54007,0.691187,2.91198
0.0258606,0.936013,4.38711
0.766209,0.294568,5.69543
0.541603,0.692071,0.583543
0.536178,0.631202,5.50183
0.793446,0.76592,0.23936
0.727169,0.969009,3.26484
0.353021,0.223053,0.440044
0.814571,0.47057,5.10653
0.816388,0.994574,4.65173
0.404664,0.99088,2.42582
0.38742,0.243778,4.69755
0.00391668,0.939757,1.44537
0.8534,0.950085,2.91499
0.44998,0.396748,3.33065
0.337321,0.681466,3.79926
0.891436,0.767826,3.07629
0.166829,0.585806,1.96242
0.70307,0.948754,4.27286
0.807169,0.134586,2.44965
0.746218,0.514819,1.52246
0.960936,0.988161,6.03806
0.624547,0.32991,3.01536
0.18816,0.592255,4.53127
0.0633739,0.479194,0.176471
0.420219,0.508668,1.42609
0.595882,0.663563,1.14424
0.173712,0.981737,0.399094
0.0173254,0.903389,2.97621
0.288639,0.783823,5.24618
0.665786,0.630934,2.9674
0.103981,0.62763,0.300829
0.342359,0.899584,0.294957
0.016868,0.934224,4.97452
0.297484,0.180407,4.52115
0.275367,0.660794,3.40341
0.176312,0.758444,0.489652
0.654305,0.333273,5.6787
0.847493,0.627594,6.13936
0.38012,0.58558,4.04681
0.802842,0.70685,3.56529
0.606567,0.691229,2.72961
0.723527,0.919645,3.33124
0.936502,0.528472,1.65571
0.776517,0.989038,4.32272
0.691733,0.498986,3.82948
0.872344,0.709504,2.1721
0.198493,0.462433,1.27778
0.441995,0.280638,3.13695
0.606787,0.874913,5.16282
0.0667918,0.635478,2.48673
0.307217,0.205662,2.40339
0.516665,0.876829,3.81471
0.859955,0.828363,2.89496
0.337806,0.262541,2.52861
0.621857,0.106743,4.30012
0.543863,0.495349,1.97501
0.726146,0.891377,0.676485
0.215514,0.676572,3.40976
0.0550188,0.802421,1.9177
0.723542,0.601012,1.47408
0.633793,0.776629,1.71619
0.945174,0.841589,4.98651
0.675555,0.326739,5.23497
0.672607,0.427598,4.80377
0.448766,0.398365,2.66079
0.54878,0.805706,1.94658
0.556961,0.790832,6.17598
0.465586,0.703733,0.611772
0.0178434,0.252977,2.53701
0.960986,0.663729,0.452087
0.436762,0.816312,0.446119
0.271431,0.0501638,5.73018
0.469179,0.53062,3.58301
0.1517,0.845396,4.15728
0.353047,0.376911,4.69832
0.167726,0.522672,0.760295
0.0454172,0.563615,4.9389
0.849617,0.86436,6.2794
0.924104,0.811208,4.88813
0.602658,0.736834,1.20067
0.944168,0.875717,3.4406
0.26501,0.671887,0.237988
0.376411,0.960405,0.935904
0.0836769,0.823552,1.2906
0.382289,0.885935,5.86901
0.838864,0.60914,1.49207
0.115632,0.487948,1.61739
0.864323,0.726652,4.37992
0.581612,0.269315,0.519266
0.465472,0.7131,5.98421
0.825965,0.665002,4.2804
0.658565,0.582,3.28704
0.0727756,0.70173,2.45725
0.518469,0.117052,6.10726
0.520955,0.394324,4.76795
0.0554352,0.962238,3.31377
0.604343,0.997144,2.33839
0.333844,0.927024,2.96154
0.728992,0.711398,5.18552
0.208155,0.768195,5.69083
0.497375,0.448669,3.13511
0.631666,0.868957,0.339404
0.576901,0.731154,2.0936
0.821869,0.227162,1.05059
0.265986,0.496533,3.79629
0.183242,0.937434,4.04993
0.603994,0.424737,1.6935
0.783823,0.783943,5.0894
0.794945,0.598401,0.886728
0.806978,0.830376,0.619361
0.764984,0.654322,4.24066
0.286691,0.786715,1.28084
0.342238,0.649714,3.79802
0.13987,0.443509,5.68037
0.558706,0.552085,0.972162
0.289849,0.442448,3.88611
0.874976,0.940089,0.663646
0.748312,0.565043,5.31115
0.414191,0.507625,3.16371
0.530618,0.929796,1.61256
0.325585,0.573944,0.198582
0.877741,0.217187,0.26011
0.874899,0.741373,6.10976
0.47248,0.817213,0.708586
0.185982,0.846178,4.58756
0.130792,0.925104,1.10008
0.299809,0.753042,5.1069
0.748094,0.926474,2.75739
0.952054,0.439211,2.18491
0.426645,0.785945,5.71221
0.451843,0.62586,4.07488
0.640935,0.949118,5.89021
0.782252,0.508334,5.98192
0.207147,0.680443,2.68746
0.505856,0.519651,2.1174
0.294339,0.710858,4.24508
0.0549636,0.764136,6.05112
0.373541,0.989372,2.98911
0.53156,0.70278,5.69451
0.92457,0.59022,0.252437
0.241928,0.429265,4.21485
0.630823,0.373585,3.3097
0.219065,0.278273,4.04161
0.529384,0.699684,2.04651
0.35034,0.851052,3.79428
0.507256,0.220399,4.03052
0.134992,0.632174,4.96247
0.567982,0.84408,6.0596
0.615122,0.9431,5.65644
0.20295,0.86059,2.85718
0.413104,0.724475,4.47217
0.576151,0.579666,2.93121
0.314048,0.574337,2.88391
0.395801,0.760516,5.40242
0.854254,0.585045,3.75701
0.431408,0.819229,1.01011
0.424367,0.981417,0.190571
0.88906,0.669381,0.451793
0.665865,0.90563,1.63566
0.93091,0.57246,4.75925
0.165255,0.754584,4.6094
0.678823,0.863542,2.8106
0.991044,0.341153,3.78646
0.138818,0.824797,5.36337
0.210781,0.801555,6.24722
0.333846,0.906255,1.55299
0.707909,0.983688,1.34237
0.957737,0.800218,1.27837
0.512588,0.265227,5.68791
0.166621,0.444266,2.36722
0.904588,0.783346,1.65529
0.629074,0.591221,2.46033
0.493768,0.193073,0.0803804
0.396738,0.196642,2.6075
0.945874,0.477902,3.25868
0.661237,0.916519,0.231297
0.737647,0.56755,3.30668
0.214001,0.550145,5.77401
0.731031,0.996043,5.7167
0.27964,0.566,0.577971
0.47875,0.667597,3.88168
0.0477487,0.404819,2.96115
0.790809,0.78217,3.37851
0.062375,0.896102,1.18454
0.855323,0.85394,2.02152
0.0644372,0.980412,5.7535
0.634932,0.395997,5.40726
0.756,0.742016,2.06353
0.645725,0.869363,5.15152
0.232988,0.326382,1.55303
0.282043,0.908812,0.563353
0.221867,0.564147,2.685
0.342594,0.747209,2.4699
0.256952,0.805828,3.49931
0.0433097,0.940065,0.233566
0.377468,0.719477,0.797567
0.0924959,0.967197,2.31058
0.946967,0.698091,1.27305
0.324016,0.870354,0.8184
0.404984,0.62328,4.15472
0.265771,0.34755,3.61502
0.756359,0.989255,3.73017
0.990319,0.960646,0.250698
0.497249,0.91215,5.13152
0.173442,0.911102,0.309057
0.215258,0.712086,0.347133
0.767366,0.976877,0.0213778
0.354156,0.593952,4.55285
0.404456,0.685435,1.56953
0.261564,0.442136,1.51132
0.653667,0.568244,0.210088
0.974185,0.908802,2.54404
0.961524,0.591966,1.78716
0.802656,0.860287,2.92692
0.695048,0.671636,1.49826
0.603801,0.874937,2.50657
0.876792,0.41957,3.74865
0.233038,0.915753,2.90444
0.689114,0.640954,1.78783
0.587479,0.601732,5.74012
0.395083,0.700176,4.99107
0.968411,0.990712,5.11382
0.808855,0.0848671,1.92739
0.0353096,0.392238,0.345186
0.900646,0.668568,4.15752
0.610399,0.737162,3.87464
0.675885,0.996768,1.15759
0.626443,0.564004,3.24293
0.438967,0.916334,4.0053
0.258741,0.831666,3.28906
0.663294,0.80951,0.617679
0.110885,0.890451,6.07531
0.837778,0.739668,4.90686
0.0671526,0.954515,5.1205
0.696714,0.717399,0.252698
0.563593,0.276434,0.0239516
0.10476,0.849475,3.52748
0.313718,0.921788,0.41342
0.917099,0.413929,4.4048
0.127167,0.655449,0.240418
0.525426,0.674578,3.53587
0.369628,0.719289,0.291021
0.111507,0.949291,0.938514
0.754548,0.80474,2.30801
0.735567,0.870787,2.52012
0.588914,0.403035,5.88656
0.996792,0.517617,6.18789
0.158471,0.967629,2.2791
0.218532,0.803439,0.392334
0.14788,0.45078,4.28573
0.217942,0.841776,6.22926
0.371319,0.933018,0.59134
0.604141,0.661553,5.07098
0.838475,0.433471,3.53458
0.00664956,0.323324,2.4871
0.185966,0.154869,6.1262
0.822277,0.561553,5.55294
0.832646,0.500539,5.49678
0.179974,0.938416,3.63543
0.471284,0.92942,4.7561
0.864292,0.812301,4.011
0.843195,0.615415,5.65346
