n3,n4
0.781601,0.930606
0.783007,0.957902
0.741765,0.826184
0.724386,0.982046
0.722953,0.871522
0.512084,0.913303
0.995256,0.921165
0.601586,0.844944
0.931808,0.908627
0.905823,0.551427
0.988763,0.905105
0.992871,0.582902
0.97979,0.956159
0.576372,0.972942
0.688982,0.968924
0.669818,0.552773
0.776176,0.801086
0.665476,0.897445
0.95013,0.671915
0.821535,0.77409
0.703922,0.811462
0.949487,0.978959
0.645311,0.80918
0.900837,0.616964
0.537253,0.913168
0.86707,0.360763
0.984393,0.839949
0.344361,0.958369
0.726018,0.844441
0.761669,0.808921
0.768902,0.809192
0.815545,0.995676
0.902878,0.852759
0.371517,0.821801
0.968622,0.665136
0.82294,0.951868
0.917484,0.593696
0.950564,0.74892
0.741918,0.954367
0.931851,0.995397
0.63449,0.914363
0.697474,0.881396
0.861689,0.352622
0.736881,0.935283
0.791713,0.955486
0.951316,0.978115
0.979314,0.614886
0.700068,0.982211
0.837407,0.647822
0.793367,0.553961
0.619247,0.800195
0.818056,0.995527
0.795011,0.848304
0.87603,0.882571
0.980468,0.961902
0.91177,0.949569
0.608313,0.996451
0.980129,0.972445
0.943927,0.361218
0.975373,0.982493
0.836879,0.769642
0.791907,0.701231
0.977415,0.909726
0.867171,0.982933
0.43267,0.995416
0.700399,0.920109
0.968676,0.939686
0.794046,0.912835
0.614443,0.571566
0.823852,0.957097
0.316573,0.955232
0.8116,0.843826
0.830679,0.909207
0.937345,0.974221
0.784191,0.968149
0.887782,0.827569
0.550268,0.944392
0.711717,0.990419
0.530471,0.822664
0.907094,0.788865
0.590445,0.750096
0.800797,0.72848
0.654062,0.867401
0.77957,0.353812
0.493994,0.830278
0.536693,0.973665
0.958597,0.93309
0.923301,0.99038
0.907814,0.877065
0.950708,0.875648
0.645746,0.868059
0.705915,0.919835
0.837769,0.860197
0.900159,0.87266
0.932067,0.785338
0.691665,0.889825
0.573672,0.926551
0.849455,0.658789
0.954673,0.932207
0.774945,0.889523
0.843854,0.79395
0.928987,0.976161
0.98068,0.94779
0.881904,0.831683
0.976788,0.788513
0.93403,0.860336
0.573913,0.923647
0.979749,0.924635
0.396997,0.779828
0.873971,0.983636
0.904349,0.799414
0.739199,0.998805
0.761058,0.844264
0.901746,0.666811
0.721252,0.808681
0.930205,0.807898
0.904229,0.706993
0.809657,0.85541
0.816693,0.738472
0.850779,0.722148
0.737392,0.901329
0.606373,0.763044
0.842839,0.837503
0.47054,0.737516
0.922147,0.766301
0.925462,0.39178
0.907039,0.987519
0.877832,0.668454
0.58597,0.796655
0.900749,0.842291
0.80047,0.801896
0.92482,0.500423
0.81791,0.897574
0.590939,0.655031
0.902843,0.594579
0.399596,0.991255
0.449515,0.824671
0.904401,0.844497
0.926067,0.903885
0.978689,0.912388
0.580983,0.924337
0.433128,0.885736
0.758043,0.974818
0.308229,0.985715
0.799069,0.897762
0.974259,0.796751
0.930797,0.990057
0.771714,0.690633
0.704895,0.805104
0.827001,0.933735
0.774202,0.944328
0.794801,0.872103
0.6625,0.430147
0.70917,0.960932
0.957595,0.379293
0.978859,0.932664
0.91099,0.976629
0.321733,0.944158
0.818909,0.840395
0.951038,0.952269
0.980245,0.714642
0.939068,0.914144
0.723535,0.909538
0.929914,0.933105
0.848115,0.609464
0.969384,0.85825
0.542702,0.797804
0.815451,0.934022
0.592102,0.686318
0.559314,0.84744
0.627418,0.990226
0.419241,0.534935
0.933662,0.795367
0.908364,0.942334
0.976438,0.728044
0.946537,0.954538
0.792071,0.942378
0.756125,0.800614
0.927819,0.678471
0.997505,0.278986
0.717728,0.837174
0.832244,0.959198
0.73777,0.974814
0.906902,0.967657
0.734273,0.742636
0.981968,0.63839
0.808708,0.857206
0.499909,0.951669
0.812847,0.782878
0.971968,0.484074
0.658395,0.834209
0.887835,0.944208
0.702935,0.458417
0.868284,0.533459
0.644638,0.928949
0.908136,0.893559
0.492194,0.941852
0.958188,0.754168
0.385929,0.806656
0.92387,0.701412
0.620432,0.853526
0.526328,0.838758
0.897888,0.934966
0.78024,0.4108
0.559162,0.885676
0.650607,0.923012
0.831578,0.728211
0.721018,0.925028
0.641933,0.881027
0.843148,0.718728
0.997576,0.98716
0.670427,0.893109
0.991139,0.803432
0.827845,0.962984
0.658318,0.93432
0.966872,0.854197
0.821336,0.940323
0.887584,0.88919
0.82183,0.815878
0.924168,0.9862
0.635861,0.966356
0.983237,0.875484
0.75797,0.384445
0.988819,0.885228
0.707663,0.767841
0.586802,0.781384
0.934038,0.704943
0.942314,0.774661
0.907817,0.954437
0.921674,0.801835
0.878978,0.989148
0.912541,0.940931
0.809016,0.952293
0.889334,0.957123
0.788353,0.793443
0.879098,0.86758
0.726965,0.753298
0.663521,0.826621
0.696231,0.811669
0.842054,0.809135
0.716115,0.85134
0.864278,0.573423
0.951839,0.969518
0.942229,0.892205
0.801997,0.545274
0.716105,0.751596
0.844154,0.995037
0.926734,0.717536
0.564627,0.924364
0.88639,0.428565
0.396358,0.892264
0.90757,0.648062
0.700453,0.90798
0.836793,0.856584
0.86311,0.972669
0.889246,0.703935
0.755673,0.77017
0.809929,0.874419
0.891989,0.933999
0.845659,0.864473
0.980796,0.908683
0.984539,0.968503
0.966698,0.909729
0.771805,0.840227
0.862557,0.849876
0.988844,0.792519
0.251378,0.988269
0.615288,0.818064
0.760719,0.838899
0.868969,0.808771
0.638412,0.661091
0.705418,0.722
0.889972,0.566282
0.983017,0.894385
0.783847,0.757073
0.995858,0.738411
0.920797,0.741418
0.821037,0.910403
0.94722,0.915863
0.954983,0.83216
0.791423,0.81561
0.915238,0.936485
0.903354,0.680921
0.961196,0.791245
0.867603,0.96645
0.871469,0.642503
0.69708,0.805353
0.923873,0.718299
0.814643,0.99106
0.916705,0.990922
0.734303,0.928111
0.824216,0.871835
0.490148,0.774909
0.897853,0.737395
0.854081,0.690379
0.946368,0.961296
0.720886,0.825723
0.994319,0.774603
0.878095,0.556401
0.762532,0.868622
0.971578,0.852367
0.752682,0.936536
0.942501,0.671176
0.875912,0.885726
0.623413,0.973915
0.845725,0.995309
0.940519,0.894521
0.916824,0.919087
0.942694,0.973232
0.815752,0.938202
0.634964,0.991609
0.592454,0.6739
0.858516,0.872297
0.839764,0.884466
0.965951,0.997878
0.928076,0.937442
0.873849,0.701552
0.862431,0.676715
0.986173,0.975185
0.839991,0.921603
0.75532,0.777484
0.810855,0.762601
0.92238,0.923627
0.463249,0.922945
0.74078,0.922623
0.906089,0.773738
0.952285,0.956159
0.902448,0.443316
0.917113,0.969296
0.784515,0.775713
0.883382,0.781186
0.854782,0.929064
0.725314,0.689505
0.737234,0.835002
0.812055,0.585918
0.71145,0.820616
0.8661,0.89655
0.995233,0.928292
0.833885,0.92643
0.932858,0.909218
0.760843,0.858401
0.908016,0.822894
0.96291,0.845298
0.816839,0.818983
0.977111,0.872461
0.91584,0.875177
0.290882,0.946562
0.98079,0.997264
0.937462,0.999148
0.766637,0.980565
0.865656,0.939453
0.327791,0.566808
0.731932,0.962336
0.840647,0.645953
0.92321,0.783042
0.962296,0.983674
0.633198,0.938599
0.891126,0.895374
0.974502,0.795012
0.782502,0.751435
0.670963,0.850365
0.969335,0.585742
0.74035,0.725258
0.860935,0.924072
0.553153,0.735189
0.896689,0.845986
0.538225,0.838134
0.695352,0.937527
0.901847,0.960912
0.627636,0.885725
0.919394,0.904863
0.885133,0.998703
0.967061,0.725119
0.660733,0.94353
0.968331,0.623784
0.888786,0.794125
0.590725,0.899366
0.750436,0.397337
0.731726,0.601339
0.915852,0.911984
0.69374,0.9946
0.938046,0.820245
0.88049,0.867528
0.723484,0.704376
0.767312,0.826075
0.902598,0.97095
0.637364,0.846459
0.777096,0.74047
0.85271,0.85381
0.365007,0.495015
0.716898,0.983645
0.475952,0.911265
0.733643,0.938124
0.979904,0.974043
0.661129,0.701465
0.940048,0.915905
0.963643,0.86948
0.838773,0.675777
0.554643,0.84925
0.824298,0.978087
0.66222,0.814284
0.519183,0.756397
0.923745,0.992468
0.956862,0.59717
0.757233,0.683256
0.991401,0.831491
0.842096,0.549645
0.678762,0.973716
0.777737,0.993259
0.943181,0.640716
0.441168,0.944724
0.791521,0.907765
0.756283,0.901309
0.939659,0.923252
0.817436,0.986032
0.907631,0.969853
0.488161,0.792735
0.861437,0.556038
0.996924,0.809047
0.963289,0.748572
0.704812,0.94845
0.939807,0.912868
0.958767,0.891364
0.734796,0.96135
0.758988,0.900542
0.99109,0.861937
0.731674,0.782355
0.887554,0.950477
0.849455,0.816409
0.842505,0.846656
0.741306,0.657432
0.393903,0.635533
0.874638,0.820388
0.920314,0.820785
0.619513,0.917195
0.751443,0.608266
0.277387,0.94389
0.867985,0.911563
0.767737,0.988202
0.483948,0.574339
0.7734,0.905464
0.733613,0.781201
0.960728,0.890304
0.838001,0.878647
0.469719,0.811258
0.850249,0.70218
0.965495,0.50367
0.995337,0.961625
0.67603,0.91017
0.558357,0.821108
0.664118,0.743782
0.891986,0.965812
0.964824,0.690152
0.922322,0.455853
0.975944,0.886978
0.963479,0.884686
0.980769,0.981477
0.875178,0.916093
0.843622,0.658515
0.591936,0.596096
0.992278,0.723621
0.821028,0.930622
0.723253,0.964202
0.938566,0.776481
0.344489,0.985134
0.668475,0.940359
0.762216,0.973771
0.682033,0.93695
0.815586,0.878927
0.682894,0.726204
0.975619,0.859921
0.900136,0.627262
0.954423,0.939129
0.966206,0.804538
0.836953,0.705325
0.898899,0.852354
0.850743,0.80952
0.536034,0.579189
0.644615,0.93737
0.966367,0.878009
0.932179,0.442916
0.925968,0.259267
0.444374,0.97594
0.524791,0.746748
0.681682,0.966919
0.624279,0.981627
0.723272,0.637859
0.693264,0.764249
0.711492,0.648835
0.77927,0.963802
0.980995,0.795116
0.99984,0.901379
0.819825,0.995779
0.846051,0.684453
0.841224,0.972663
0.959995,0.922188
0.745311,0.868384
0.713621,0.57208
0.745008,0.938209
0.910493,0.844253
0.874835,0.848581
0.628444,0.978376
0.684097,0.915971
0.551536,0.847098
0.905347,0.902873
0.811133,0.99693
0.827074,0.909195
0.652828,0.941697
0.610164,0.613709
0.995667,0.629234
0.779048,0.980844
0.504584,0.944832
0.609375,0.897554
0.658166,0.885357
0.727372,0.790368
0.458563,0.432862
0.247152,0.999314
0.637715,0.879762
0.663575,0.82066
0.961547,0.737078
0.568793,0.660643
0.850703,0.753004
0.818918,0.869833
0.901964,0.825172
0.885261,0.854619
0.843467,0.873565
0.865397,0.911007
0.871193,0.909281
0.691419,0.928819
0.8066,0.828905
0.836332,0.922189
0.874683,0.841511
0.794608,0.784084
0.748273,0.393934
0.9755,0.874927
0.738895,0.989807
0.929141,0.990141
0.774491,0.972614
0.524493,0.9155
0.832998,0.994852
0.965221,0.71335
0.828937,0.930653
0.409018,0.808532
0.921681,0.866373
0.964373,0.960842
0.807937,0.953297
0.743773,0.988338
0.611121,0.959536
0.473088,0.458098
0.682587,0.867061
0.366609,0.851022
0.943116,0.957957
0.603361,0.316532
0.705177,0.912593
0.922368,0.977071
0.625783,0.795842
0.861245,0.654832
0.565972,0.90127
0.954308,0.929055
0.94425,0.665541
0.787681,0.647815
0.975822,0.674625
0.797576,0.52115
0.980368,0.866182
0.979632,0.869059
0.960517,0.88368
0.638248,0.921204
0.775958,0.823452
0.988684,0.657415
0.915092,0.626232
0.988809,0.923444
0.857383,0.60809
0.815103,0.940387
0.739906,0.763183
0.966067,0.79908
0.971384,0.820736
0.792266,0.954175
0.453103,0.986788
0.488115,0.905338
0.742077,0.789827
0.808863,0.933516
0.861808,0.663972
0.845221,0.851243
0.920257,0.974975
0.77205,0.788592
0.846787,0.81944
0.551268,0.71664
0.319093,0.807814
0.597471,0.996422
0.703335,0.652544
0.793525,0.902578
0.891915,0.86684
0.845109,0.6384
0.962993,0.906701
0.824561,0.670108
0.573464,0.4466
0.876109,0.926624
0.92218,0.851991
0.854567,0.965634
0.900907,0.555166
0.888744,0.967411
0.935659,0.989436
0.56598,0.606149
0.877991,0.939929
0.796557,0.997508
0.864761,0.694318
0.439625,0.988399
0.981172,0.804301
0.98396,0.801491
0.385526,0.964778
0.403782,0.924634
0.925858,0.847362
0.962901,0.728289
0.87068,0.748854
0.855647,0.767958
0.970382,0.807917
0.993799,0.647287
0.828919,0.763128
0.768087,0.940245
0.544873,0.901045
0.917974,0.479729
0.546949,0.902965
0.804038,0.968079
0.957715,0.639663
0.454165,0.953964
0.686159,0.874326
0.724043,0.985328
0.883435,0.859941
0.485899,0.441084
0.962394,0.718016
0.538516,0.312103
0.909717,0.800142
0.657715,0.719872
0.579518,0.818981
0.913831,0.917373
0.91879,0.882003
0.780974,0.207786
0.664207,0.743314
0.909415,0.891761
0.986775,0.722748
0.860245,0.895479
0.859918,0.837797
0.816562,0.826009
0.870019,0.878134
0.823639,0.595883
0.876359,0.795998
0.712367,0.702751
0.617491,0.996431
0.97936,0.522478
0.387129,0.945547
0.858691,0.641986
0.930479,0.593912
0.779218,0.912759
0.957512,0.754962
0.998671,0.980225
0.717545,0.730796
0.891164,0.994728
0.671109,0.982542
0.836219,0.972137
0.323499,0.846918
0.881314,0.955075
0.703736,0.651747
0.903818,0.929274
0.618935,0.61725
0.929729,0.485098
0.566527,0.979162
0.975256,0.967728
0.658859,0.938018
0.799817,0.814062
0.973302,0.946686
0.915347,0.906819
0.823006,0.910224
0.568702,0.924838
0.850146,0.902821
0.745774,0.853754
0.744122,0.872087
0.871557,0.922364
0.434658,0.652403
0.487955,0.827994
0.956862,0.779466
0.650554,0.576297
0.627481,0.724764
0.97675,0.902073
0.758193,0.813229
0.739725,0.848288
0.912121,0.901134
0.905707,0.755552
0.687048,0.625644
0.524039,0.716265
0.930154,0.966373
0.810132,0.790405
0.636835,0.933371
0.356379,0.936582
0.90037,0.965956
0.975409,0.991611
0.926386,0.977255
0.928722,0.885956
0.815312,0.950929
0.648774,0.915331
0.745802,0.684501
0.996441,0.916393
0.940071,0.882374
0.739486,0.694463
0.885315,0.996289
0.846511,0.903063
0.763967,0.976904
0.551109,0.78314
0.937831,0.984761
0.867364,0.890128
0.723206,0.955276
0.900625,0.993158
0.945724,0.805467
0.607072,0.985712
0.831369,0.827611
0.684098,0.88449
0.93227,0.949164
0.890063,0.735989
0.974644,0.956702
0.764881,0.942354
0.718042,0.843372
0.92228,0.709601
0.788231,0.698831
0.972606,0.779018
0.733807,0.747317
0.74658,0.957772
0.886365,0.918112
0.604001,0.734243
0.950709,0.862008
0.912544,0.847552
0.438748,0.972327
0.976849,0.97571
0.953704,0.976675
0.800219,0.523448
0.798679,0.702394
0.960972,0.768167
0.787836,0.88394
0.669553,0.993847
0.970885,0.98274
0.976169,0.951359
0.99662,0.456246
0.869185,0.841789
0.430037,0.902525
0.998285,0.887586
0.911635,0.843702
0.980694,0.69576
0.984185,0.880386
0.775984,0.958825
0.649276,0.690401
0.641561,0.801703
0.862861,0.908919
0.89186,0.666481
0.905352,0.914178
0.668504,0.856873
0.765806,0.957885
0.888766,0.771637
0.72027,0.936267
0.929843,0.888785
0.721675,0.916633
0.97692,0.896559
0.796479,0.920211
0.866732,0.83616
0.960321,0.493835
0.690989,0.875959
0.873971,0.985462
0.812534,0.670864
0.81455,0.918902
0.847895,0.938672
0.934795,0.869573
0.805039,0.761954
0.817607,0.664751
0.62947,0.632943
0.830008,0.80994
0.91564,0.959799
0.954271,0.976042
0.575486,0.701181
0.882299,0.707461
0.847348,0.933709
0.491164,0.552912
0.895,0.788692
0.920973,0.98956
0.703003,0.911276
0.86848,0.727821
0.968418,0.964897
0.981076,0.789266
0.94212,0.833693
0.814154,0.866457
0.552235,0.839579
0.806283,0.646178
0.495904,0.770887
0.864333,0.917012
0.763518,0.990317
0.7276,0.917848
0.942377,0.712973
0.76405,0.804643
0.758398,0.791923
0.906049,0.904254
0.87208,0.898315
0.709681,0.918942
0.89351,0.975646
0.705766,0.917184
0.46374,0.747082
0.978095,0.739685
0.94512,0.981973
0.753344,0.86922
0.859106,0.764217
0.950231,0.95437
0.987068,0.933473
0.737766,0.944874
0.836153,0.892079
0.37597,0.953607
0.994865,0.790836
0.798045,0.694543
0.884329,0.997999
0.965005,0.673894
0.950864,0.78788
0.959236,0.887326
0.900257,0.840169
0.837803,0.823934
0.642093,0.975464
0.957559,0.781464
0.990713,0.821385
0.997208,0.908576
0.926626,0.772565
0.882758,0.965743
0.936743,0.992644
0.875343,0.710752
0.976913,0.588683
0.826879,0.921722
0.988348,0.92059
0.919564,0.646761
0.993654,0.521188
0.939458,0.960955
0.933275,0.807296
0.949883,0.954624
0.986424,0.929832
0.744828,0.688636
0.972196,0.8668
0.894427,0.986934
0.673536,0.898879
0.575265,0.95175
0.890811,0.917422
0.842938,0.55995
0.993081,0.835566
0.931341,0.889893
0.917268,0.916187
0.758336,0.829898
0.810727,0.814797
0.876605,0.59786
0.80399,0.623762
0.728755,0.854907
0.380009,0.940999
0.999345,0.710235
0.794862,0.951624
0.667632,0.541018
0.786648,0.989659
0.818242,0.825531
0.622608,0.535856
0.662261,0.887951
0.88187,0.946684
0.911011,0.896364
0.134157,0.796343
0.857055,0.884084
0.807532,0.70438
0.820048,0.962566
0.24629,0.829271
0.91275,0.852954
0.737889,0.981777
0.758454,0.911279
0.935299,0.886851
0.759912,0.982711
0.740017,0.695816
0.640556,0.718978
0.94019,0.779002
0.751532,0.926512
0.939622,0.508705
0.959368,0.826174
0.715691,0.712406
0.943079,0.977586
0.831896,0.697228
0.985254,0.866446
0.903959,0.879361
0.82489,0.927144
0.58203,0.924969
0.513364,0.780368
0.815731,0.766816
0.543689,0.882673
0.813221,0.867794
0.954,0.893621
0.891762,0.675949
0.455183,0.624927
0.857391,0.852667
0.392396,0.785758
0.790197,0.902734
0.84845,0.95556
0.993055,0.828894
0.829138,0.970476
0.78437,0.98331
0.968,0.907166
0.251873,0.745109
0.741922,0.839976
0.731349,0.969453
0.537837,0.986931
0.620754,0.785203
0.827851,0.592797
0.940052,0.984964
0.675025,0.982216
0.643499,0.844949
0.421714,0.802679
0.909075,0.959535
0.835858,0.651523
0.800242,0.554764
0.714046,0.710386
0.981534,0.959121
0.962562,0.969869
0.395416,0.970722
0.852456,0.866047
0.266867,0.882162
0.75341,0.991344
0.827034,0.769826
0.741372,0.521921
0.848503,0.963478
0.93196,0.824426
0.88072,0.951343
0.929912,0.897999
0.84739,0.959886
0.830627,0.880412
0.872935,0.69673
0.971006,0.997923
0.97532,0.940569
0.733598,0.861343
0.842195,0.983014
0.857905,0.899782
0.94496,0.684856
0.783374,0.776086
0.580739,0.955609
0.336416,0.857896
0.747174,0.907042
0.849914,0.735711
0.933051,0.818504
0.994683,0.829437
0.473684,0.554507
0.973134,0.934287
0.887401,0.789168
0.985533,0.80997
0.933701,0.77204
0.633089,0.779524
0.982677,0.832834
0.87811,0.852917
0.918934,0.745369
0.943124,0.817255
0.847893,0.851531
0.897551,0.916496
0.852036,0.969649
0.845126,0.971983
0.892785,0.722779
0.813825,0.61676
0.973059,0.881355
0.959683,0.703127
0.686913,0.636491
0.825281,0.937517
0.984659,0.889102
0.514543,0.924301
0.931199,0.750147
0.985011,0.901948
0.735013,0.687261
0.736864,0.645489
0.872217,0.927497
0.924924,0.638101
0.726424,0.848305
0.822445,0.998247
0.665227,0.823328
0.886403,0.910794
0.954691,0.83045
0.800208,0.975349
0.841139,0.717288
0.73801,0.983948
0.648333,0.763887
0.704285,0.999996
0.802808,0.919964
0.767154,0.951347
0.836448,0.891969
0.993098,0.981299
0.641099,0.757742
0.709426,0.976307
0.994574,0.916882
0.733959,0.604085
0.992209,0.742059
0.526779,0.950557
0.735438,0.703661
0.877638,0.733058
0.885797,0.733252
0.868955,0.683463
0.985297,0.725523
0.714255,0.907771
0.89988,0.653913
0.863046,0.364198
0.411927,0.963604
0.665903,0.729687
0.342688,0.913811
0.548025,0.961444
0.721219,0.594464
0.704923,0.892471
0.957886,0.986908
0.965002,0.950253
0.776451,0.839827
0.7664,0.894222
0.609428,0.991526
0.665611,0.997646
0.975407,0.84469
0.958586,0.71925
0.402217,0.986306
0.774363,0.830345
0.947879,0.402404
0.983087,0.686574
0.980198,0.793677
0.933663,0.973683
0.43703,0.805108
0.978128,0.972621
0.398981,0.525973
0.943118,0.641202
0.691223,0.964158
0.792185,0.729688
0.810672,0.74143
0.945494,0.940809
0.895239,0.870395
0.862116,0.854251
0.794158,0.677564
0.875529,0.595176
0.544043,0.557998
0.57907,0.743715
0.929519,0.802685
0.760542,0.644512
0.762652,0.866262
0.791675,0.945287
0.691139,0.965946
0.408352,0.882592
0.888859,0.870138
0.932611,0.960911
0.594525,0.974026
0.981644,0.866728
0.908837,0.895891
0.724925,0.886594
0.96495,0.711396
0.947113,0.901446
0.952204,0.974453
0.939248,0.990404
0.913787,0.928887
0.982202,0.716397
0.227171,0.708616
0.857358,0.782046
0.999983,0.853659
0.587173,0.765612
0.953126,0.814655
0.9798,0.957959
0.963326,0.616223
0.764661,0.822411
0.961102,0.533715
0.7539,0.850587
0.676161,0.839257
0.574049,0.837789
0.706066,0.905721
0.963473,0.719389
0.41478,0.522321
0.644929,0.874551
0.94424,0.742425
0.98493,0.939016
0.842746,0.523517
0.854617,0.909881
0.931768,0.822217
0.796682,0.537884
0.840645,0.880705
0.886484,0.778566
0.761961,0.778279
0.615936,0.690978
0.929248,0.950036
0.900524,0.961848
0.919608,0.779859
0.83717,0.838803
0.921053,0.637811
0.994432,0.989833
0.917724,0.902829
0.869087,0.988432
0.847035,0.798101
0.955939,0.97541
0.890239,0.824181
0.866059,0.580899
0.9259,0.971087
0.628522,0.774137
0.547559,0.673247
0.958791,0.978621
0.969292,0.67589
0.9857,0.90085
0.824148,0.992376
0.802764,0.996554
0.963984,0.81733
0.958795,0.998855
0.9412,0.817009
0.977341,0.782686
0.794139,0.972063
0.733873,0.666908
0.955695,0.853006
0.192138,0.950983
0.862754,0.602112
0.83147,0.951488
0.705661,0.970149
0.666204,0.580662
0.95433,0.907529
0.89727,0.975786
0.898979,0.963713
0.930502,0.856865
0.786262,0.511826
0.421245,0.94757
0.973694,0.700505
0.749899,0.863259
0.398738,0.900169
0.967371,0.958777
0.887165,0.924716
0.97582,0.573409
0.930202,0.971792
0.827241,0.89157
0.794789,0.225637
0.828678,0.981062
0.929118,0.991862
0.843166,0.989926
0.859569,0.978426
0.832195,0.741708
0.829549,0.76064
0.670739,0.98176
0.736733,0.891385
0.394886,0.745444
0.721465,0.809281
0.576502,0.556736
